date,value
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-16,10.98
2015-01-16,10.98
2015-01-16,10.98
2015-01-16,11.12
2015-01-16,11.12
2015-01-16,11.12
2015-01-16,11.12
2015-01-16,11.12
2015-01-18,10.84
2015-01-18,10.82
2015-01-18,10.77
2015-01-18,10.77
2015-01-18,10.77
2015-01-18,10.77
2015-01-19,10.74
2015-01-19,10.74
2015-01-19,10.73
2015-01-19,10.84
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-19,10.92
2015-01-20,10.98
2015-01-20,10.98
2015-01-20,10.99
2015-01-20,10.99
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-20,11.00
2015-01-21,10.90
2015-01-21,10.91
2015-01-21,10.91
2015-01-21,10.91
2015-01-21,10.91
2015-01-21,10.91
2015-01-21,10.95
2015-01-21,10.95
2015-01-21,10.95
2015-01-21,10.95
2015-01-21,10.94
2015-01-21,10.96
2015-01-21,10.96
2015-01-21,10.96
2015-01-21,10.96
2015-01-21,10.96
2015-01-22,10.84
2015-01-22,10.84
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.85
2015-01-22,10.86
2015-01-22,10.86
2015-01-22,10.88
2015-01-22,10.88
2015-01-22,10.88
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-23,10.78
2015-01-26,10.67
2015-02-16,10.41
2015-02-16,10.41
2015-02-17,10.38
2015-02-17,10.38
2015-02-17,10.38
2015-02-17,10.38
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.41
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-17,10.40
2015-02-18,10.42
2015-02-18,10.42
2015-02-18,10.42
